,directory,filename,path,class
539,./animal-dataset/train/scoiattolo_train,OIP-DsuvS3PGxSLBGH35IKqb7gHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-DsuvS3PGxSLBGH35IKqb7gHaE8.jpeg,0
540,./animal-dataset/train/scoiattolo_train,OIP-qnT14Do5nVYI0jFDrmzTPAHaGb.jpeg,./animal-dataset/train/scoiattolo_train/OIP-qnT14Do5nVYI0jFDrmzTPAHaGb.jpeg,0
541,./animal-dataset/train/scoiattolo_train,OIP-WFwWsjkGS6VDw3HPkUQb2gHaLH.jpeg,./animal-dataset/train/scoiattolo_train/OIP-WFwWsjkGS6VDw3HPkUQb2gHaLH.jpeg,0
542,./animal-dataset/train/scoiattolo_train,OIP-DlwICIPtlrWDrdz6v-QVCQHaFe.jpeg,./animal-dataset/train/scoiattolo_train/OIP-DlwICIPtlrWDrdz6v-QVCQHaFe.jpeg,0
543,./animal-dataset/train/scoiattolo_train,OIP-A5zbQnVcmHudkBlPlGJ42AHaFj.jpeg,./animal-dataset/train/scoiattolo_train/OIP-A5zbQnVcmHudkBlPlGJ42AHaFj.jpeg,0
544,./animal-dataset/train/scoiattolo_train,OIP-74sD_IjGYXucEibCgRwexAHaGL.jpeg,./animal-dataset/train/scoiattolo_train/OIP-74sD_IjGYXucEibCgRwexAHaGL.jpeg,0
545,./animal-dataset/train/scoiattolo_train,OIP-o4fTJJZWx5Vv83-3Rn9zXgHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-o4fTJJZWx5Vv83-3Rn9zXgHaE8.jpeg,0
546,./animal-dataset/train/scoiattolo_train,OIP-L3hZpRLoAZcUDULaQ11VDAHaGF.jpeg,./animal-dataset/train/scoiattolo_train/OIP-L3hZpRLoAZcUDULaQ11VDAHaGF.jpeg,0
547,./animal-dataset/train/scoiattolo_train,OIP-bOzKLLgmHOEbFEpPTDf3JQAAAA.jpeg,./animal-dataset/train/scoiattolo_train/OIP-bOzKLLgmHOEbFEpPTDf3JQAAAA.jpeg,0
548,./animal-dataset/train/scoiattolo_train,OIP-JzACv7JLNkoDY5AH0gBZEAHaHa.jpeg,./animal-dataset/train/scoiattolo_train/OIP-JzACv7JLNkoDY5AH0gBZEAHaHa.jpeg,0
549,./animal-dataset/train/scoiattolo_train,OIP-JOAjh31wIuqau8e-nB2whAHaE6.jpeg,./animal-dataset/train/scoiattolo_train/OIP-JOAjh31wIuqau8e-nB2whAHaE6.jpeg,0
550,./animal-dataset/train/scoiattolo_train,OIP-O7mU8UVjJ7_zE0r8X932GwHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-O7mU8UVjJ7_zE0r8X932GwHaE8.jpeg,0
551,./animal-dataset/train/scoiattolo_train,OIP-dFGbYMzWlocsfoVfh4suyQAAAA.jpeg,./animal-dataset/train/scoiattolo_train/OIP-dFGbYMzWlocsfoVfh4suyQAAAA.jpeg,0
552,./animal-dataset/train/scoiattolo_train,OIP-57NUDLN7SN6x1JduWBTBywHaLJ.jpeg,./animal-dataset/train/scoiattolo_train/OIP-57NUDLN7SN6x1JduWBTBywHaLJ.jpeg,0
553,./animal-dataset/train/scoiattolo_train,OIP-H530I0pMlkihPzbDEZeLtwHaDr.jpeg,./animal-dataset/train/scoiattolo_train/OIP-H530I0pMlkihPzbDEZeLtwHaDr.jpeg,0
554,./animal-dataset/train/scoiattolo_train,OIP-SUvIRi6QlOVRqd5VBafl-AHaId.jpeg,./animal-dataset/train/scoiattolo_train/OIP-SUvIRi6QlOVRqd5VBafl-AHaId.jpeg,0
555,./animal-dataset/train/scoiattolo_train,OIP-kZolDv1L6HWBqxfE_17JSAHaE3.jpeg,./animal-dataset/train/scoiattolo_train/OIP-kZolDv1L6HWBqxfE_17JSAHaE3.jpeg,0
556,./animal-dataset/train/scoiattolo_train,OIP-FKO1CLh_Fix84-l-lWm02wHaFa.jpeg,./animal-dataset/train/scoiattolo_train/OIP-FKO1CLh_Fix84-l-lWm02wHaFa.jpeg,0
557,./animal-dataset/train/scoiattolo_train,OIP-UMl7tYLwfkQJPkIWsUs_EQHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-UMl7tYLwfkQJPkIWsUs_EQHaE8.jpeg,0
558,./animal-dataset/train/scoiattolo_train,OIP-m2E4icumOZWcxEcgQaVVeAHaFj.jpeg,./animal-dataset/train/scoiattolo_train/OIP-m2E4icumOZWcxEcgQaVVeAHaFj.jpeg,0
559,./animal-dataset/train/scoiattolo_train,OIP-i3I4qFJ8dRcSC9UbGezHewHaHt.jpeg,./animal-dataset/train/scoiattolo_train/OIP-i3I4qFJ8dRcSC9UbGezHewHaHt.jpeg,0
560,./animal-dataset/train/scoiattolo_train,OIP-q923YxDF4CrnoswbbM9xUgAAAA.jpeg,./animal-dataset/train/scoiattolo_train/OIP-q923YxDF4CrnoswbbM9xUgAAAA.jpeg,0
561,./animal-dataset/train/scoiattolo_train,OIP-gKlckLC_u_1gGkh7Zh5KkgHaE7.jpeg,./animal-dataset/train/scoiattolo_train/OIP-gKlckLC_u_1gGkh7Zh5KkgHaE7.jpeg,0
562,./animal-dataset/train/scoiattolo_train,OIP-EimU2OHhoOVWGMv4vqZtAAAAAA.jpeg,./animal-dataset/train/scoiattolo_train/OIP-EimU2OHhoOVWGMv4vqZtAAAAAA.jpeg,0
563,./animal-dataset/train/scoiattolo_train,OIP-DVbJemSmF5mvk7JRwmbOuwHaE5.jpeg,./animal-dataset/train/scoiattolo_train/OIP-DVbJemSmF5mvk7JRwmbOuwHaE5.jpeg,0
564,./animal-dataset/train/scoiattolo_train,OIP-NJ9pzTUqMLcwj-aAx4Ke4wAAAA.jpeg,./animal-dataset/train/scoiattolo_train/OIP-NJ9pzTUqMLcwj-aAx4Ke4wAAAA.jpeg,0
565,./animal-dataset/train/scoiattolo_train,OIP-nXY1tCCb-mWGL9mDsETJHgHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-nXY1tCCb-mWGL9mDsETJHgHaE8.jpeg,0
566,./animal-dataset/train/scoiattolo_train,OIP-ShB-7p8ktwJrBmJCIIA4dwAAAA.jpeg,./animal-dataset/train/scoiattolo_train/OIP-ShB-7p8ktwJrBmJCIIA4dwAAAA.jpeg,0
567,./animal-dataset/train/scoiattolo_train,OIP-E27kRcw5fTtVslkLk3GsLAHaE7.jpeg,./animal-dataset/train/scoiattolo_train/OIP-E27kRcw5fTtVslkLk3GsLAHaE7.jpeg,0
568,./animal-dataset/train/scoiattolo_train,OIP-79rLNXjENKDQotnKJoZUugHaGL.jpeg,./animal-dataset/train/scoiattolo_train/OIP-79rLNXjENKDQotnKJoZUugHaGL.jpeg,0
569,./animal-dataset/train/scoiattolo_train,OIP-aTx20NuLabMpKcvXKKphgwHaEM.jpeg,./animal-dataset/train/scoiattolo_train/OIP-aTx20NuLabMpKcvXKKphgwHaEM.jpeg,0
570,./animal-dataset/train/scoiattolo_train,OIP-XK702QQDFuSkgd0aOUFxiQAAAA.jpeg,./animal-dataset/train/scoiattolo_train/OIP-XK702QQDFuSkgd0aOUFxiQAAAA.jpeg,0
571,./animal-dataset/train/scoiattolo_train,OIP-koBnp-Ehe5S6WWcvZWiwdQAAAA.jpeg,./animal-dataset/train/scoiattolo_train/OIP-koBnp-Ehe5S6WWcvZWiwdQAAAA.jpeg,0
572,./animal-dataset/train/scoiattolo_train,OIP-xzKxHldb5bZYJCnnBH91twHaEK.jpeg,./animal-dataset/train/scoiattolo_train/OIP-xzKxHldb5bZYJCnnBH91twHaEK.jpeg,0
573,./animal-dataset/train/scoiattolo_train,OIP-b23jTz9KQsK9XYKD1X7DGQHaLH.jpeg,./animal-dataset/train/scoiattolo_train/OIP-b23jTz9KQsK9XYKD1X7DGQHaLH.jpeg,0
574,./animal-dataset/train/scoiattolo_train,OIP-wsn1eE9Z4Lei3UO9K3D1KQHaFH.jpeg,./animal-dataset/train/scoiattolo_train/OIP-wsn1eE9Z4Lei3UO9K3D1KQHaFH.jpeg,0
575,./animal-dataset/train/scoiattolo_train,OIP-H_B7t6e9F3LnVH2SzM2iRQAAAA.jpeg,./animal-dataset/train/scoiattolo_train/OIP-H_B7t6e9F3LnVH2SzM2iRQAAAA.jpeg,0
576,./animal-dataset/train/scoiattolo_train,OIP-t7MKUgNHHvOuAhF1pEb3MQHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-t7MKUgNHHvOuAhF1pEb3MQHaE8.jpeg,0
577,./animal-dataset/train/scoiattolo_train,OIP-ygfPaNnmUlnetNn9zAZMdQHaEo.jpeg,./animal-dataset/train/scoiattolo_train/OIP-ygfPaNnmUlnetNn9zAZMdQHaEo.jpeg,0
578,./animal-dataset/train/scoiattolo_train,OIP-F-g09eymOSdAscv8jAaf2gHaJM.jpeg,./animal-dataset/train/scoiattolo_train/OIP-F-g09eymOSdAscv8jAaf2gHaJM.jpeg,0
579,./animal-dataset/train/scoiattolo_train,OIP-IXg185PBsUiy2gDXcNmNZwHaE7.jpeg,./animal-dataset/train/scoiattolo_train/OIP-IXg185PBsUiy2gDXcNmNZwHaE7.jpeg,0
580,./animal-dataset/train/scoiattolo_train,OIP-U1CFTVF2RjC7sX6gcbYacwHaMe.jpeg,./animal-dataset/train/scoiattolo_train/OIP-U1CFTVF2RjC7sX6gcbYacwHaMe.jpeg,0
581,./animal-dataset/train/scoiattolo_train,OIP-f3CIIDud84uLe7moXJoLpwHaEK.jpeg,./animal-dataset/train/scoiattolo_train/OIP-f3CIIDud84uLe7moXJoLpwHaEK.jpeg,0
582,./animal-dataset/train/scoiattolo_train,OIP-gG3RQNFM4XGw7lMWkFbPTwAAAA.jpeg,./animal-dataset/train/scoiattolo_train/OIP-gG3RQNFM4XGw7lMWkFbPTwAAAA.jpeg,0
583,./animal-dataset/train/scoiattolo_train,OIP-ZzfOEtuQSRUofPHSZob0UAHaFj.jpeg,./animal-dataset/train/scoiattolo_train/OIP-ZzfOEtuQSRUofPHSZob0UAHaFj.jpeg,0
584,./animal-dataset/train/scoiattolo_train,OIP-ExTsVMj69Izaq4ht7_0eXwHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-ExTsVMj69Izaq4ht7_0eXwHaE8.jpeg,0
585,./animal-dataset/train/scoiattolo_train,OIP-8UkZdVxiyrW7M014A7MKpAHaFk.jpeg,./animal-dataset/train/scoiattolo_train/OIP-8UkZdVxiyrW7M014A7MKpAHaFk.jpeg,0
586,./animal-dataset/train/scoiattolo_train,OIP-T7YRHYvnFCfO_Tqd--8ECQHaGR.jpeg,./animal-dataset/train/scoiattolo_train/OIP-T7YRHYvnFCfO_Tqd--8ECQHaGR.jpeg,0
587,./animal-dataset/train/scoiattolo_train,OIP-fGLmNTSMHAaIpnGqlJ16lgHaFL.jpeg,./animal-dataset/train/scoiattolo_train/OIP-fGLmNTSMHAaIpnGqlJ16lgHaFL.jpeg,0
588,./animal-dataset/train/scoiattolo_train,OIP-YXLRLwFA-TTHX5BWmfePRQHaKR.jpeg,./animal-dataset/train/scoiattolo_train/OIP-YXLRLwFA-TTHX5BWmfePRQHaKR.jpeg,0
589,./animal-dataset/train/scoiattolo_train,OIP-bqoPRlJJ9UMEIreOM_rNLgHaI1.jpeg,./animal-dataset/train/scoiattolo_train/OIP-bqoPRlJJ9UMEIreOM_rNLgHaI1.jpeg,0
590,./animal-dataset/train/scoiattolo_train,OIP-ikc8wHOzPfLCxLBFPEbCxQHaHa.jpeg,./animal-dataset/train/scoiattolo_train/OIP-ikc8wHOzPfLCxLBFPEbCxQHaHa.jpeg,0
591,./animal-dataset/train/scoiattolo_train,OIP-374ViK6EqwPdSh3Pb7Rr5gHaEo.jpeg,./animal-dataset/train/scoiattolo_train/OIP-374ViK6EqwPdSh3Pb7Rr5gHaEo.jpeg,0
592,./animal-dataset/train/scoiattolo_train,OIP-A5JrFGlLG9hNFOLjgMxuRAHaFc.jpeg,./animal-dataset/train/scoiattolo_train/OIP-A5JrFGlLG9hNFOLjgMxuRAHaFc.jpeg,0
593,./animal-dataset/train/scoiattolo_train,OIP-tai1c5ORGHE6gKsb_4N7SQHaFx.jpeg,./animal-dataset/train/scoiattolo_train/OIP-tai1c5ORGHE6gKsb_4N7SQHaFx.jpeg,0
594,./animal-dataset/train/scoiattolo_train,OIP-IHSp3lyt8mO5usiN4_NxlAHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-IHSp3lyt8mO5usiN4_NxlAHaE8.jpeg,0
595,./animal-dataset/train/scoiattolo_train,OIP--BewaL4z8PUx9v6947smEwHaFj.jpeg,./animal-dataset/train/scoiattolo_train/OIP--BewaL4z8PUx9v6947smEwHaFj.jpeg,0
596,./animal-dataset/train/scoiattolo_train,OIP-QHdXCyy8LNkQ-1C6rnLR4QHaFE.jpeg,./animal-dataset/train/scoiattolo_train/OIP-QHdXCyy8LNkQ-1C6rnLR4QHaFE.jpeg,0
597,./animal-dataset/train/scoiattolo_train,OIP-6kQSiyhHF7a-2OYlgpPGhAHaFj.jpeg,./animal-dataset/train/scoiattolo_train/OIP-6kQSiyhHF7a-2OYlgpPGhAHaFj.jpeg,0
598,./animal-dataset/train/scoiattolo_train,OIP-Sp3JRwGxRcf15gEZWm7M0wHaFJ.jpeg,./animal-dataset/train/scoiattolo_train/OIP-Sp3JRwGxRcf15gEZWm7M0wHaFJ.jpeg,0
599,./animal-dataset/train/scoiattolo_train,OIP-7Gosw5fUK1e0WxIn7W6wfQHaG8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-7Gosw5fUK1e0WxIn7W6wfQHaG8.jpeg,0
600,./animal-dataset/train/scoiattolo_train,OIP-Kz7UCRj8YxJ139wSSkbMlgHaFj.jpeg,./animal-dataset/train/scoiattolo_train/OIP-Kz7UCRj8YxJ139wSSkbMlgHaFj.jpeg,0
601,./animal-dataset/train/scoiattolo_train,OIP-6C_SEg80EcOV6ywsc7N0gAHaHa.jpeg,./animal-dataset/train/scoiattolo_train/OIP-6C_SEg80EcOV6ywsc7N0gAHaHa.jpeg,0
602,./animal-dataset/train/scoiattolo_train,OIP-img4Gfdl2gLogfQ-7KvHfgHaFj.jpeg,./animal-dataset/train/scoiattolo_train/OIP-img4Gfdl2gLogfQ-7KvHfgHaFj.jpeg,0
603,./animal-dataset/train/scoiattolo_train,OIP-aP2g9pMIbRwSwXiWDhPbBgHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-aP2g9pMIbRwSwXiWDhPbBgHaE8.jpeg,0
604,./animal-dataset/train/scoiattolo_train,OIP-Og2UqInx6FRHMaOX5188nQHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-Og2UqInx6FRHMaOX5188nQHaE8.jpeg,0
605,./animal-dataset/train/scoiattolo_train,OIP-hjW1BjkQIFewrdoywxqxIwHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-hjW1BjkQIFewrdoywxqxIwHaE8.jpeg,0
606,./animal-dataset/train/scoiattolo_train,OIP-Hac4OcrHW4MvboHyLDqNHgAAAA.jpeg,./animal-dataset/train/scoiattolo_train/OIP-Hac4OcrHW4MvboHyLDqNHgAAAA.jpeg,0
607,./animal-dataset/train/scoiattolo_train,OIP-YG9IY82WTxPe96N6BSqQ3gHaEK.jpeg,./animal-dataset/train/scoiattolo_train/OIP-YG9IY82WTxPe96N6BSqQ3gHaEK.jpeg,0
608,./animal-dataset/train/scoiattolo_train,OIP-Lmn_f6-oxLDQ-a90Uy8W6AHaEK.jpeg,./animal-dataset/train/scoiattolo_train/OIP-Lmn_f6-oxLDQ-a90Uy8W6AHaEK.jpeg,0
609,./animal-dataset/train/scoiattolo_train,OIP-OnX-mi4f7rZIHBlZQg9cUwHaFL.jpeg,./animal-dataset/train/scoiattolo_train/OIP-OnX-mi4f7rZIHBlZQg9cUwHaFL.jpeg,0
610,./animal-dataset/train/scoiattolo_train,OIP-dpWYOk9eMnLlkH62fBsszwHaEJ.jpeg,./animal-dataset/train/scoiattolo_train/OIP-dpWYOk9eMnLlkH62fBsszwHaEJ.jpeg,0
611,./animal-dataset/train/scoiattolo_train,OIP-aIj3kNE6S80AmHFhqsCIPwHaEx.jpeg,./animal-dataset/train/scoiattolo_train/OIP-aIj3kNE6S80AmHFhqsCIPwHaEx.jpeg,0
612,./animal-dataset/train/scoiattolo_train,OIP-O9_dfQ1MzlKGnGLJOcwrJwHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-O9_dfQ1MzlKGnGLJOcwrJwHaE8.jpeg,0
613,./animal-dataset/train/scoiattolo_train,OIP-khE9whYza1vquFILWCebZAHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-khE9whYza1vquFILWCebZAHaE8.jpeg,0
614,./animal-dataset/train/scoiattolo_train,OIP-xAP1so5BgYcLxRIUhVYUAgHaFW.jpeg,./animal-dataset/train/scoiattolo_train/OIP-xAP1so5BgYcLxRIUhVYUAgHaFW.jpeg,0
615,./animal-dataset/train/scoiattolo_train,OIP-Vew8cVqCYJsYJR6S0A8AWAHaE7.jpeg,./animal-dataset/train/scoiattolo_train/OIP-Vew8cVqCYJsYJR6S0A8AWAHaE7.jpeg,0
616,./animal-dataset/train/scoiattolo_train,OIP-W4m8qDURcZP_0cEYqv7hmgHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-W4m8qDURcZP_0cEYqv7hmgHaE8.jpeg,0
617,./animal-dataset/train/scoiattolo_train,OIP-7PqJt49FvKnMNVGJ-Y0s5QHaFj.jpeg,./animal-dataset/train/scoiattolo_train/OIP-7PqJt49FvKnMNVGJ-Y0s5QHaFj.jpeg,0
618,./animal-dataset/train/scoiattolo_train,OIP-aDcrt3AD6J1wqH3XJjjVCQHaFW.jpeg,./animal-dataset/train/scoiattolo_train/OIP-aDcrt3AD6J1wqH3XJjjVCQHaFW.jpeg,0
619,./animal-dataset/train/scoiattolo_train,OIP-S9Ivn8L8u6C2S5_MVPS17QHaIe.jpeg,./animal-dataset/train/scoiattolo_train/OIP-S9Ivn8L8u6C2S5_MVPS17QHaIe.jpeg,0
620,./animal-dataset/train/scoiattolo_train,OIP-JzH3pQXncPXX_SbUI5NbRQHaHa.jpeg,./animal-dataset/train/scoiattolo_train/OIP-JzH3pQXncPXX_SbUI5NbRQHaHa.jpeg,0
621,./animal-dataset/train/scoiattolo_train,OIP-IcfPM1uuRCoENM0E1eGi3gHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-IcfPM1uuRCoENM0E1eGi3gHaE8.jpeg,0
622,./animal-dataset/train/scoiattolo_train,OIP-htsP3ZXJErOscHOTSLAdNQHaEb.jpeg,./animal-dataset/train/scoiattolo_train/OIP-htsP3ZXJErOscHOTSLAdNQHaEb.jpeg,0
623,./animal-dataset/train/scoiattolo_train,OIP-QRvYgN1UZGuPd2nDZGVqKwHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-QRvYgN1UZGuPd2nDZGVqKwHaE8.jpeg,0
624,./animal-dataset/train/scoiattolo_train,OIP-csQLfHpVpiQ6IHYmMLjpBAHaFL.jpeg,./animal-dataset/train/scoiattolo_train/OIP-csQLfHpVpiQ6IHYmMLjpBAHaFL.jpeg,0
625,./animal-dataset/train/scoiattolo_train,OIP-wJhu6MT8aVn48WZN5-U_CAHaGX.jpeg,./animal-dataset/train/scoiattolo_train/OIP-wJhu6MT8aVn48WZN5-U_CAHaGX.jpeg,0
626,./animal-dataset/train/scoiattolo_train,OIP-hNvyhaimS5BgV41LkN2TeAHaGA.jpeg,./animal-dataset/train/scoiattolo_train/OIP-hNvyhaimS5BgV41LkN2TeAHaGA.jpeg,0
627,./animal-dataset/train/scoiattolo_train,OIP-jg6xhFNjfPkgxYxKDbvgvwHaE7.jpeg,./animal-dataset/train/scoiattolo_train/OIP-jg6xhFNjfPkgxYxKDbvgvwHaE7.jpeg,0
628,./animal-dataset/train/scoiattolo_train,OIP-xKdmqmWDqVjMh77IdE4esgHaE6.jpeg,./animal-dataset/train/scoiattolo_train/OIP-xKdmqmWDqVjMh77IdE4esgHaE6.jpeg,0
629,./animal-dataset/train/scoiattolo_train,OIP-Z3L_2AYJiiAf6UberJpaFwHaE-.jpeg,./animal-dataset/train/scoiattolo_train/OIP-Z3L_2AYJiiAf6UberJpaFwHaE-.jpeg,0
630,./animal-dataset/train/scoiattolo_train,OIP-36HuBxk_vxAEQ0qUwIQgrAHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-36HuBxk_vxAEQ0qUwIQgrAHaE8.jpeg,0
631,./animal-dataset/train/scoiattolo_train,OIP-wR_Pn33_qwAKcLERwVJOFQAAAA.jpeg,./animal-dataset/train/scoiattolo_train/OIP-wR_Pn33_qwAKcLERwVJOFQAAAA.jpeg,0
632,./animal-dataset/train/scoiattolo_train,OIP-b2A9sVnGNaSdj0ZxHeU8-wHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-b2A9sVnGNaSdj0ZxHeU8-wHaE8.jpeg,0
633,./animal-dataset/train/scoiattolo_train,OIP-S7jCR9B6MNr4H3EMbPoQTQAAAA.jpeg,./animal-dataset/train/scoiattolo_train/OIP-S7jCR9B6MNr4H3EMbPoQTQAAAA.jpeg,0
634,./animal-dataset/train/scoiattolo_train,OIP-9DVo0BFRYn0jeLBzktc9GgHaFj.jpeg,./animal-dataset/train/scoiattolo_train/OIP-9DVo0BFRYn0jeLBzktc9GgHaFj.jpeg,0
635,./animal-dataset/train/scoiattolo_train,OIP-g7fsz1ST2CbKuPs2z9hEdAHaFj.jpeg,./animal-dataset/train/scoiattolo_train/OIP-g7fsz1ST2CbKuPs2z9hEdAHaFj.jpeg,0
636,./animal-dataset/train/scoiattolo_train,OIP-boIU2yC4mvXSrNaVGn7C1wHaFo.jpeg,./animal-dataset/train/scoiattolo_train/OIP-boIU2yC4mvXSrNaVGn7C1wHaFo.jpeg,0
637,./animal-dataset/train/scoiattolo_train,OIP-E1nrDhvkNJO8EFqwJ_b2VAAAAA.jpeg,./animal-dataset/train/scoiattolo_train/OIP-E1nrDhvkNJO8EFqwJ_b2VAAAAA.jpeg,0
638,./animal-dataset/train/scoiattolo_train,OIP-reAyPzESzYZZTRIQwH1xuwHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-reAyPzESzYZZTRIQwH1xuwHaE8.jpeg,0
639,./animal-dataset/train/scoiattolo_train,OIP-Gv0NcOayL8kBWGWUrCKOsgHaEK.jpeg,./animal-dataset/train/scoiattolo_train/OIP-Gv0NcOayL8kBWGWUrCKOsgHaEK.jpeg,0
640,./animal-dataset/train/scoiattolo_train,OIP-UroCNTSwXOTmdjL5Ama7dgHaFn.jpeg,./animal-dataset/train/scoiattolo_train/OIP-UroCNTSwXOTmdjL5Ama7dgHaFn.jpeg,0
641,./animal-dataset/train/scoiattolo_train,OIP-l7dSDnnFqabChGSEuemMiwHaFR.jpeg,./animal-dataset/train/scoiattolo_train/OIP-l7dSDnnFqabChGSEuemMiwHaFR.jpeg,0
642,./animal-dataset/train/scoiattolo_train,OIP-Lhl87K2IqQKSWrcRZUTF9gHaFj.jpeg,./animal-dataset/train/scoiattolo_train/OIP-Lhl87K2IqQKSWrcRZUTF9gHaFj.jpeg,0
643,./animal-dataset/train/scoiattolo_train,OIP-iDdjl7n1QoFO_AMImeCdIAHaG-.jpeg,./animal-dataset/train/scoiattolo_train/OIP-iDdjl7n1QoFO_AMImeCdIAHaG-.jpeg,0
644,./animal-dataset/train/scoiattolo_train,OIP-YMPwpCj1fT8H06HyBSbKfQHaE7.jpeg,./animal-dataset/train/scoiattolo_train/OIP-YMPwpCj1fT8H06HyBSbKfQHaE7.jpeg,0
645,./animal-dataset/train/scoiattolo_train,OIP-rW-abqO3j3sSsm-k4JyaygHaFW.jpeg,./animal-dataset/train/scoiattolo_train/OIP-rW-abqO3j3sSsm-k4JyaygHaFW.jpeg,0
646,./animal-dataset/train/scoiattolo_train,OIP-FpM9xWeKA8nHW2y8s4zd8AHaE7.jpeg,./animal-dataset/train/scoiattolo_train/OIP-FpM9xWeKA8nHW2y8s4zd8AHaE7.jpeg,0
647,./animal-dataset/train/scoiattolo_train,OIP-FJnr2QTybT-4RiU4rT6UNQHaGN.jpeg,./animal-dataset/train/scoiattolo_train/OIP-FJnr2QTybT-4RiU4rT6UNQHaGN.jpeg,0
648,./animal-dataset/train/scoiattolo_train,OIP-OOLX7PkPf2XapORkhBlkPAHaGn.jpeg,./animal-dataset/train/scoiattolo_train/OIP-OOLX7PkPf2XapORkhBlkPAHaGn.jpeg,0
649,./animal-dataset/train/scoiattolo_train,OIP--JsYytBOeN57ZDVwmxqsOwAAAA.jpeg,./animal-dataset/train/scoiattolo_train/OIP--JsYytBOeN57ZDVwmxqsOwAAAA.jpeg,0
650,./animal-dataset/train/scoiattolo_train,OIP-KBqSOXL47dieGp2AbN10PAHaGL.jpeg,./animal-dataset/train/scoiattolo_train/OIP-KBqSOXL47dieGp2AbN10PAHaGL.jpeg,0
651,./animal-dataset/train/scoiattolo_train,OIP-omgB06Mu2mgfDp9pYf9RzwHaE7.jpeg,./animal-dataset/train/scoiattolo_train/OIP-omgB06Mu2mgfDp9pYf9RzwHaE7.jpeg,0
652,./animal-dataset/train/scoiattolo_train,OIP-tATptAzx0YUyQilO7RDS5wHaE7.jpeg,./animal-dataset/train/scoiattolo_train/OIP-tATptAzx0YUyQilO7RDS5wHaE7.jpeg,0
653,./animal-dataset/train/scoiattolo_train,OIP-AFv1xhsW1xJ2gBIvhGH41QHaEK.jpeg,./animal-dataset/train/scoiattolo_train/OIP-AFv1xhsW1xJ2gBIvhGH41QHaEK.jpeg,0
654,./animal-dataset/train/scoiattolo_train,OIP-Bj2_Y4Ijp5CVNfJ3wnuirQHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-Bj2_Y4Ijp5CVNfJ3wnuirQHaE8.jpeg,0
655,./animal-dataset/train/scoiattolo_train,OIP-9rZNmXEZR0M46G3GbH5NHQHaFj.jpeg,./animal-dataset/train/scoiattolo_train/OIP-9rZNmXEZR0M46G3GbH5NHQHaFj.jpeg,0
656,./animal-dataset/train/scoiattolo_train,OIP-iLaOyV95KDJJm5QzIHt3RQHaLH.jpeg,./animal-dataset/train/scoiattolo_train/OIP-iLaOyV95KDJJm5QzIHt3RQHaLH.jpeg,0
657,./animal-dataset/train/scoiattolo_train,OIP-B8IDgsv59iYPT4wI9B5gAwHaE7.jpeg,./animal-dataset/train/scoiattolo_train/OIP-B8IDgsv59iYPT4wI9B5gAwHaE7.jpeg,0
658,./animal-dataset/train/scoiattolo_train,OIP-u4FdTOCQg-GZZnHWzClnYwHaFj.jpeg,./animal-dataset/train/scoiattolo_train/OIP-u4FdTOCQg-GZZnHWzClnYwHaFj.jpeg,0
659,./animal-dataset/train/scoiattolo_train,OIP-mG-W7YcIp5DrzWTuxn9kTQHaFj.jpeg,./animal-dataset/train/scoiattolo_train/OIP-mG-W7YcIp5DrzWTuxn9kTQHaFj.jpeg,0
660,./animal-dataset/train/scoiattolo_train,OIP-oSkFGrwRT45pEO515fFkjQHaE6.jpeg,./animal-dataset/train/scoiattolo_train/OIP-oSkFGrwRT45pEO515fFkjQHaE6.jpeg,0
661,./animal-dataset/train/scoiattolo_train,OIP-upQw2sJjRiSxJ9JIqonyXwHaE8.jpeg,./animal-dataset/train/scoiattolo_train/OIP-upQw2sJjRiSxJ9JIqonyXwHaE8.jpeg,0
662,./animal-dataset/train/scoiattolo_train,OIP-iKqQuYFo8O2L5IaavbFf5gHaDt.jpeg,./animal-dataset/train/scoiattolo_train/OIP-iKqQuYFo8O2L5IaavbFf5gHaDt.jpeg,0
